::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 36.999 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 33.923 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 35.166 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 40.101 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 53.159 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 45.013 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 33.553 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 33.027 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 36.472 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 34.988 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 33.638 ms
::ffff:127.0.0.1 - GET /api/order/single/5e50eef0c1939b1e029c8baf HTTP/1.1 304 - - 34.488 ms
::ffff:127.0.0.1 - GET /api/vpr/5e0df13dbb607c341c930d04 HTTP/1.1 304 - - 35.342 ms
::ffff:127.0.0.1 - GET /api/region/ HTTP/1.1 304 - - 35.883 ms
::ffff:127.0.0.1 - POST /api/order/client HTTP/1.1 200 5661 - 88.016 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 33.517 ms
::ffff:127.0.0.1 - GET /api/order/single/5e1f66c601f2d51eef5da36b HTTP/1.1 304 - - 44.033 ms
